"No.";"Name";"Time (ms)";"Timegap (ms)";"Duration";"Gaze X";"Gaze Y";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"AOI"
"31";"P9a";"13854";"141";"141";"437";"433";"3,61";"3,24";"-"
"32";"P9a";"14159";"305";"634";"682";"485";"3,77";"3,21";"-"
"33";"P9a";"14817";"657";"141";"914";"439";"3,75";"3,29";"-"
"34";"P9a";"15122";"305";"564";"1087";"507";"3,85";"3,21";"-"
"35";"P9a";"15709";"587";"681";"1297";"430";"3,59";"3,11";"-"
"36";"P9a";"16554";"845";"517";"311";"507";"3,67";"3,45";"-"
"37";"P9a";"17094";"540";"423";"629";"546";"3,71";"3,29";"-"
"38";"P9a";"17541";"446";"1127";"893";"516";"3,75";"3,3";"-"
"39";"P9a";"18691";"1151";"352";"1120";"507";"3,67";"3,29";"-"
"40";"P9a";"19208";"517";"892";"1338";"563";"3,58";"3,13";"-"
"41";"P9a";"20123";"916";"117";"1497";"602";"3,67";"3,13";"-"
"42";"P9a";"20382";"258";"329";"246";"676";"0";"3,37";"-"
"43";"P9a";"20734";"352";"399";"423";"567";"3,77";"3,38";"-"
"44";"P9a";"21274";"540";"493";"655";"639";"3,67";"0";"-"
"45";"P9a";"21791";"517";"376";"916";"571";"3,69";"3,26";"-"
"46";"P9a";"22331";"540";"470";"1245";"609";"3,95";"3,16";"-"
"47";"P9a";"22824";"493";"211";"1392";"575";"3,55";"2,98";"-"
"48";"P9a";"23176";"352";"258";"254";"740";"0";"3,21";"-"
"49";"P9a";"23458";"282";"423";"570";"634";"3,8";"3,38";"-"
"50";"P9a";"23904";"446";"470";"956";"678";"3,67";"3,21";"-"
"51";"P9a";"24397";"493";"517";"1239";"645";"3,66";"3,18";"-"
"52";"P9a";"25102";"704";"704";"306";"724";"3,34";"3,16";"-"
"53";"P9a";"25829";"728";"470";"565";"771";"3,69";"3,22";"-"
"54";"P9a";"26323";"493";"634";"793";"679";"3,69";"3,19";"-"
"55";"P9a";"27121";"798";"188";"1098";"782";"0";"3,06";"-"
"56";"P9a";"27332";"211";"1080";"1288";"727";"3,71";"3,18";"-"
"57";"P9a";"28553";"1221";"376";"309";"814";"3,34";"3,11";"-"
"58";"P9a";"28952";"399";"798";"544";"735";"3,61";"3,16";"-"
"59";"P9a";"29774";"822";"493";"984";"748";"3,69";"3,18";"-"
"60";"P9a";"30291";"517";"564";"1273";"785";"3,71";"3,14";"-"
"61";"P9a";"31019";"728";"329";"352";"855";"3,3";"2,95";"-"
"62";"P9a";"31371";"352";"892";"477";"778";"3,63";"3,13";"-"
"1";"P10";"0";"0";"282";"795";"218";"2,97";"3,03";"-"
"2";"P10";"305";"305";"1198";"340";"128";"2,89";"3,08";"-"
"3";"P10";"1526";"1221";"892";"525";"145";"2,86";"2,81";"-"
"4";"P10";"2442";"916";"634";"910";"122";"2,87";"3";"-"
"5";"P10";"3100";"657";"470";"1314";"116";"2,87";"2,98";"-"
"6";"P10";"3663";"564";"587";"381";"195";"2,71";"3,05";"-"
"7";"P10";"4274";"611";"587";"765";"207";"2,97";"3";"-"
"8";"P10";"4884";"611";"1057";"1171";"185";"2,95";"3,02";"-"
"9";"P10";"5964";"1080";"376";"1448";"168";"2,94";"2,97";"-"
"10";"P10";"6410";"446";"634";"374";"273";"2,71";"3,05";"-"
"11";"P10";"7068";"657";"869";"766";"275";"2,81";"3";"-"
"12";"P10";"7960";"892";"845";"1192";"250";"2,74";"2,87";"-"
"13";"P10";"8829";"869";"517";"1449";"243";"2,84";"2,79";"-"
"14";"P10";"9393";"564";"657";"372";"329";"2,95";"0";"-"
"15";"P10";"10073";"681";"470";"715";"339";"2,74";"2,81";"-"
"16";"P10";"10567";"493";"1691";"1150";"334";"2,76";"2,68";"-"
"17";"P10";"12281";"1714";"446";"1403";"318";"2,9";"2,76";"-"
"18";"P10";"12774";"493";"470";"354";"405";"2,97";"3,21";"-"
"19";"P10";"13267";"493";"540";"559";"424";"2,84";"2,9";"-"
"20";"P10";"13830";"564";"1104";"1018";"420";"2,9";"2,79";"-"
"21";"P10";"14958";"1127";"235";"1327";"407";"2,89";"3,05";"-"
"22";"P10";"15239";"282";"587";"342";"479";"2,86";"2,92";"-"
"23";"P10";"15850";"611";"1010";"806";"491";"2,82";"2,82";"-"
"24";"P10";"16883";"1033";"517";"1247";"471";"2,79";"2,74";"-"
"25";"P10";"17423";"540";"117";"1431";"468";"2,66";"2,76";"-"
"26";"P10";"17588";"164";"611";"353";"590";"2,76";"2,98";"-"
"27";"P10";"18268";"681";"517";"469";"596";"0";"2,84";"-"
"28";"P10";"18809";"540";"587";"695";"578";"2,68";"2,84";"-"
"29";"P10";"19419";"611";"892";"1107";"564";"0";"3,02";"-"
"30";"P10";"20335";"916";"282";"1413";"572";"2,89";"3,02";"-"
"31";"P10";"20664";"329";"939";"399";"650";"3,03";"3,14";"-"
"32";"P10";"21626";"963";"1198";"783";"659";"3,03";"3,13";"-"
"33";"P10";"22847";"1221";"587";"1175";"654";"2,87";"3";"-"
"34";"P10";"23458";"611";"751";"1371";"633";"2,68";"2,78";"-"
"35";"P10";"24256";"798";"963";"419";"707";"2,73";"3";"-"
"36";"P10";"25242";"986";"728";"836";"723";"2,68";"2,82";"-"
"37";"P10";"25994";"751";"1385";"1187";"708";"2,69";"2,6";"-"
"38";"P10";"27426";"1432";"141";"479";"779";"2,81";"2,81";"-"
"39";"P10";"27591";"164";"634";"415";"792";"2,69";"2,73";"-"
"40";"P10";"28248";"657";"493";"841";"791";"2,71";"2,92";"-"
"41";"P10";"28765";"517";"751";"1261";"765";"0";"2,74";"-"
"42";"P10";"29540";"775";"305";"1436";"758";"2,57";"2,63";"-"
"43";"P10";"29892";"352";"1221";"430";"835";"2,71";"0";"-"
"44";"P10";"31136";"1245";"164";"715";"741";"2,78";"2,78";"-"
