"No.";"Name";"Time (ms)";"Timegap (ms)";"Duration";"Gaze X";"Gaze Y";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"AOI"
"17";"P2";"12116";"1221";"869";"645";"380";"2,89";"2,89";"-"
"18";"P2";"13009";"892";"681";"1049";"375";"3,03";"2,92";"-"
"19";"P2";"13713";"704";"564";"1410";"353";"2,97";"2,76";"-"
"20";"P2";"14347";"634";"1291";"371";"414";"2,81";"2,84";"-"
"21";"P2";"15662";"1315";"634";"711";"439";"2,82";"2,9";"-"
"22";"P2";"16320";"657";"657";"1059";"449";"3,02";"2,68";"-"
"23";"P2";"17000";"681";"822";"1362";"444";"2,9";"2,73";"-"
"24";"P2";"17869";"869";"1714";"351";"503";"2,78";"2,95";"-"
"25";"P2";"19607";"1738";"728";"691";"522";"3,1";"3,1";"-"
"26";"P2";"20358";"751";"845";"1063";"525";"2,94";"2,84";"-"
"27";"P2";"21227";"869";"822";"1406";"501";"2,94";"2,66";"-"
"28";"P2";"22119";"892";"1291";"338";"567";"2,78";"2,94";"-"
"29";"P2";"23434";"1315";"1057";"669";"582";"2,76";"2,97";"-"
"30";"P2";"24515";"1080";"611";"1022";"590";"2,94";"0";"-"
"31";"P2";"25148";"634";"188";"1166";"575";"2,97";"2,66";"-"
"32";"P2";"25360";"211";"446";"930";"604";"2,9";"0";"-"
"33";"P2";"25829";"470";"704";"1378";"564";"2,87";"2,65";"-"
"34";"P2";"26581";"751";"1245";"372";"642";"2,9";"3,02";"-"
"35";"P2";"27849";"1268";"517";"692";"659";"2,86";"0";"-"
"36";"P2";"28389";"540";"728";"1051";"674";"3";"0";"-"
"37";"P2";"29140";"751";"822";"1430";"647";"2,9";"0";"-"
"38";"P2";"30033";"892";"845";"348";"697";"2,79";"2,86";"-"
"39";"P2";"30901";"869";"540";"756";"722";"2,82";"2,9";"-"
"40";"P2";"31465";"564";"329";"1147";"722";"2,94";"0";"-"
"41";"P2";"31817";"352";"634";"1445";"707";"2,92";"0";"-"
"42";"P2";"32522";"704";"986";"363";"774";"2,81";"2,84";"-"
"43";"P2";"33531";"1010";"728";"831";"777";"2,82";"0";"-"
"44";"P2";"34283";"751";"493";"1055";"748";"2,95";"0";"-"
"45";"P2";"34799";"517";"423";"837";"188";"0";"2,68";"-"
"46";"P2";"35245";"446";"399";"364";"113";"2,82";"2,82";"-"
"47";"P2";"35668";"423";"282";"1180";"153";"3,06";"2,87";"-"
"48";"P2";"35973";"305";"141";"1318";"143";"3,1";"2,79";"-"
"49";"P2";"36161";"188";"164";"327";"221";"2,98";"3,13";"-"
"1";"P3";"0";"0";"352";"406";"125";"2,37";"2,65";"-"
"2";"P3";"376";"376";"1174";"341";"100";"2,49";"2,61";"-"
"3";"P3";"1573";"1198";"892";"669";"129";"2,23";"2,45";"-"
"4";"P3";"2489";"916";"1174";"1017";"106";"2,34";"2,5";"-"
"5";"P3";"3687";"1198";"258";"1255";"136";"0";"2,36";"-"
"6";"P3";"4039";"352";"211";"1372";"175";"0";"2,45";"-"
"7";"P3";"4274";"235";"282";"1467";"73";"2,36";"2,52";"-"
"8";"P3";"4602";"329";"1479";"346";"174";"2,34";"2,6";"-"
"9";"P3";"6105";"1503";"540";"656";"187";"2,53";"2,61";"-"
"10";"P3";"6669";"564";"1010";"1121";"175";"2,49";"2,66";"-"
"11";"P3";"7702";"1033";"470";"1349";"203";"0";"2,37";"-"
"12";"P3";"8195";"493";"446";"1496";"159";"2,36";"2,5";"-"
"13";"P3";"8688";"493";"728";"373";"244";"2,31";"0";"-"
"14";"P3";"9439";"751";"751";"803";"253";"2,47";"2,65";"-"
"15";"P3";"10214";"775";"634";"1170";"242";"0";"2,53";"-"
"16";"P3";"10872";"657";"564";"1480";"239";"2,34";"2,55";"-"
"17";"P3";"11482";"611";"1949";"336";"321";"2,39";"2,57";"-"
"18";"P3";"13455";"1972";"470";"651";"333";"2,37";"2,52";"-"
"19";"P3";"13948";"493";"963";"1056";"316";"2,44";"2,55";"-"
"20";"P3";"14934";"986";"611";"1438";"300";"2,45";"0";"-"
"21";"P3";"15592";"657";"869";"356";"385";"2,33";"2,6";"-"
"22";"P3";"16484";"892";"892";"647";"398";"2,26";"2,47";"-"
"23";"P3";"17400";"916";"775";"1065";"390";"2,25";"2,45";"-"
"24";"P3";"18198";"798";"470";"1324";"388";"2,36";"2,55";"-"
"25";"P3";"18715";"517";"1526";"372";"469";"2,42";"2,47";"-"
"26";"P3";"20264";"1550";"1104";"652";"480";"2,44";"2,47";"-"
"27";"P3";"21391";"1127";"564";"1032";"454";"2,29";"2,45";"-"
"28";"P3";"21979";"587";"822";"1419";"447";"2,21";"2,44";"-"
"29";"P3";"22847";"869";"305";"354";"530";"2,02";"2,25";"-"
"30";"P3";"23176";"329";"634";"357";"531";"2,12";"2,28";"-"
"31";"P3";"23834";"657";"728";"800";"543";"2,26";"0";"-"
"32";"P3";"24585";"751";"352";"1158";"528";"2,41";"2,41";"-"
"33";"P3";"24961";"376";"845";"1231";"525";"2,25";"2,44";"-"
"34";"P3";"25829";"869";"470";"1393";"549";"2,29";"0";"-"
"35";"P3";"26346";"517";"939";"361";"628";"2,17";"0";"-"
"36";"P3";"27309";"963";"751";"636";"636";"2,21";"2,52";"-"
"37";"P3";"28084";"775";"1151";"444";"619";"2,25";"2,44";"-"
"38";"P3";"29258";"1174";"751";"885";"625";"2,34";"2,44";"-"
"39";"P3";"30033";"775";"728";"1309";"619";"2,31";"2,29";"-"
"40";"P3";"30784";"751";"376";"1557";"627";"2,36";"0";"-"
"41";"P3";"31207";"423";"164";"381";"706";"2,34";"2,65";"-"
"42";"P3";"31395";"188";"587";"402";"690";"2,21";"2,42";"-"
"43";"P3";"32005";"611";"1010";"766";"703";"2,26";"2,34";"-"
"44";"P3";"33038";"1033";"423";"1155";"695";"2,29";"2,39";"-"
"45";"P3";"33484";"446";"493";"1432";"679";"0";"2,41";"-"
"46";"P3";"34048";"564";"634";"400";"770";"2,09";"2,45";"-"
"47";"P3";"34705";"657";"611";"823";"768";"0";"2,33";"-"
"48";"P3";"35339";"634";"587";"1141";"772";"2,23";"2,28";"-"
"49";"P3";"35950";"611";"916";"908";"399";"2,2";"2,33";"-"
"1";"P4";"23";"0";"869";"355";"122";"4,24";"4,32";"-"
"2";"P4";"916";"892";"704";"719";"131";"3,91";"4,03";"-"
"3";"P4";"1644";"728";"869";"905";"152";"4,35";"4,12";"-"
"4";"P4";"2536";"892";"399";"1328";"112";"4,3";"4,24";"-"
"5";"P4";"3100";"564";"141";"372";"258";"3,83";"3,98";"-"
"6";"P4";"3264";"164";"1268";"368";"194";"3,91";"4,11";"-"
"7";"P4";"4555";"1291";"963";"605";"208";"4,2";"4,06";"-"
"8";"P4";"5542";"986";"305";"456";"192";"4,01";"4,3";"-"
"9";"P4";"5988";"446";"399";"872";"276";"4,24";"4,33";"-"
"10";"P4";"6410";"423";"845";"1212";"203";"4,11";"4,07";"-"
"11";"P4";"7279";"869";"235";"1366";"196";"4,03";"3,9";"-"
"12";"P4";"7655";"376";"141";"331";"397";"3,96";"4,32";"-"
"13";"P4";"7819";"164";"446";"428";"279";"4,03";"4,07";"-"
"14";"P4";"8289";"470";"681";"761";"294";"4,11";"4,06";"-"
"15";"P4";"8993";"704";"540";"1200";"282";"4,22";"4,11";"-"
"16";"P4";"9557";"564";"258";"1368";"262";"3,85";"3,77";"-"
"17";"P4";"9933";"376";"681";"384";"340";"3,72";"3,88";"-"
"18";"P4";"10637";"704";"211";"770";"366";"4,17";"4,11";"-"
"19";"P4";"10872";"235";"728";"1185";"350";"4,11";"4,09";"-"
"20";"P4";"11623";"751";"141";"1483";"325";"4,11";"3,85";"-"
"21";"P4";"11905";"282";"141";"281";"500";"3,67";"4,09";"-"
"22";"P4";"12069";"164";"869";"386";"407";"3,85";"3,9";"-"
"23";"P4";"12962";"892";"376";"761";"420";"3,91";"3,87";"-"
"24";"P4";"13361";"399";"611";"1160";"401";"3,72";"3,66";"-"
"25";"P4";"13995";"634";"258";"1401";"410";"3,77";"3,67";"-"
"26";"P4";"14394";"399";"188";"324";"567";"3,59";"3,98";"-"
"27";"P4";"14605";"211";"1033";"374";"484";"3,88";"3,91";"-"
"28";"P4";"15662";"1057";"587";"797";"488";"4,11";"3,98";"-"
"29";"P4";"16273";"611";"657";"1163";"482";"3,77";"3,71";"-"
"30";"P4";"16954";"681";"282";"1458";"510";"3,59";"3,59";"-"
"31";"P4";"17423";"470";"446";"283";"597";"3,59";"3,87";"-"
"32";"P4";"17893";"470";"540";"777";"561";"3,79";"3,83";"-"
"33";"P4";"18456";"564";"423";"1168";"550";"3,59";"3,71";"-"
"34";"P4";"18902";"446";"188";"1440";"542";"3,69";"3,51";"-"
"35";"P4";"19137";"235";"376";"425";"624";"3,59";"3,66";"-"
"36";"P4";"19536";"399";"986";"373";"622";"3,69";"3,72";"-"
"37";"P4";"20546";"1010";"493";"774";"631";"3,8";"3,77";"-"
"38";"P4";"21063";"517";"423";"1032";"738";"3,64";"3,64";"-"
"39";"P4";"21509";"446";"493";"1351";"620";"3,77";"3,71";"-"
"40";"P4";"22025";"517";"235";"1546";"605";"3,64";"3,46";"-"
"41";"P4";"22448";"423";"235";"300";"799";"3,43";"3,85";"-"
"42";"P4";"22706";"258";"446";"396";"705";"3,9";"3,71";"-"
"43";"P4";"23176";"470";"986";"831";"701";"3,72";"3,77";"-"
"44";"P4";"24186";"1010";"892";"1241";"695";"3,77";"3,69";"-"
"45";"P4";"25102";"916";"164";"1016";"708";"3,72";"3,77";"-"
"46";"P4";"25454";"352";"282";"1406";"741";"3,75";"3,69";"-"
"47";"P4";"25782";"329";"164";"647";"755";"3,9";"3,96";"-"
"48";"P4";"25970";"188";"704";"407";"775";"3,83";"3,8";"-"
"49";"P4";"26698";"728";"305";"863";"779";"3,85";"3,8";"-"
"50";"P4";"27027";"329";"916";"974";"776";"3,77";"3,71";"-"
"51";"P4";"27966";"939";"399";"668";"769";"3,83";"3,72";"-"
"52";"P4";"28506";"540";"188";"453";"204";"3,72";"3,85";"-"
"53";"P4";"28718";"211";"211";"430";"154";"3,72";"3,85";"-"
"54";"P4";"28952";"235";"517";"671";"159";"3,93";"3,98";"-"
"1";"P5";"0";"0";"352";"568";"179";"3,11";"3,14";"-"
"2";"P5";"376";"376";"892";"334";"97";"2,95";"0";"-"
"3";"P5";"1291";"916";"235";"580";"148";"3,03";"0";"-"
"4";"P5";"1808";"517";"329";"876";"159";"2,9";"0";"-"
"5";"P5";"2160";"352";"446";"1250";"145";"3,05";"0";"-"
"6";"P5";"2630";"470";"141";"1481";"104";"3,1";"3,06";"-"
"7";"P5";"2818";"188";"305";"352";"171";"3,06";"0";"-"
"8";"P5";"3146";"329";"493";"365";"167";"2,94";"0";"-"
"9";"P5";"3663";"517";"352";"664";"202";"2,95";"3,16";"-"
"10";"P5";"4039";"376";"258";"862";"333";"0";"3,14";"-"
"11";"P5";"4321";"282";"704";"1145";"196";"3,1";"0";"-"
"12";"P5";"5048";"728";"540";"1374";"186";"3";"3";"-"
"13";"P5";"5636";"587";"141";"706";"227";"2,98";"0";"-"
"14";"P5";"5800";"164";"470";"325";"257";"2,87";"0";"-"
"15";"P5";"6293";"493";"352";"507";"222";"2,69";"0";"-"
"16";"P5";"6669";"376";"470";"817";"254";"2,89";"3,02";"-"
"17";"P5";"7162";"493";"399";"1200";"260";"2,97";"3,1";"-"
"18";"P5";"7725";"564";"117";"1485";"335";"2,78";"0";"-"
"19";"P5";"7866";"141";"164";"1578";"239";"2,92";"2,98";"-"
"20";"P5";"8054";"188";"117";"797";"319";"3,13";"0";"-"
"21";"P5";"8195";"141";"1127";"298";"315";"2,92";"0";"-"
"22";"P5";"9346";"1151";"540";"685";"338";"3,06";"3,1";"-"
"23";"P5";"9909";"564";"704";"1100";"337";"3,06";"0";"-"
"24";"P5";"10637";"728";"446";"1462";"308";"3,05";"3,03";"-"
"25";"P5";"11130";"493";"892";"351";"380";"2,89";"3,22";"-"
"26";"P5";"12469";"1338";"352";"1035";"416";"2,69";"0";"-"
"27";"P5";"12844";"376";"517";"1349";"396";"2,97";"2,87";"-"
"28";"P5";"13384";"540";"164";"828";"461";"2,95";"3,05";"-"
"29";"P5";"13596";"211";"798";"329";"472";"2,95";"3,16";"-"
"30";"P5";"14418";"822";"540";"596";"474";"2,76";"2,95";"-"
"31";"P5";"15216";"798";"611";"1077";"478";"3,05";"0";"-"
"32";"P5";"15850";"634";"376";"1453";"454";"2,89";"2,92";"-"
"33";"P5";"16273";"423";"141";"590";"536";"2,82";"3,13";"-"
"34";"P5";"16437";"164";"611";"320";"536";"2,55";"2,94";"-"
"35";"P5";"17329";"892";"587";"771";"581";"2,78";"0";"-"
"36";"P5";"17940";"611";"704";"1203";"549";"2,95";"2,94";"-"
"37";"P5";"18668";"728";"235";"1379";"551";"2,74";"2,89";"-"
"38";"P5";"18926";"258";"117";"796";"609";"2,89";"3,22";"-"
"39";"P5";"19067";"141";"963";"391";"615";"2,98";"3,11";"-"
"40";"P5";"20217";"1151";"258";"775";"659";"2,73";"2,87";"-"
"41";"P5";"20499";"282";"564";"1065";"624";"2,9";"0";"-"
"42";"P5";"21086";"587";"446";"1449";"607";"2,79";"3,03";"-"
"43";"P5";"21579";"493";"822";"381";"685";"2,71";"3,08";"-"
"44";"P5";"22425";"845";"258";"656";"784";"2,94";"3,16";"-"
"45";"P5";"22706";"282";"845";"743";"698";"2,74";"0";"-"
"46";"P5";"23575";"869";"329";"1055";"686";"2,86";"2,9";"-"
"47";"P5";"24092";"517";"141";"1281";"781";"2,76";"2,92";"-"
"48";"P5";"24256";"164";"305";"1380";"709";"2,74";"3,03";"-"
"49";"P5";"24702";"446";"657";"323";"773";"2,82";"0";"-"
"50";"P5";"25383";"681";"517";"799";"766";"3,32";"3,35";"-"
"51";"P5";"25923";"540";"540";"1173";"804";"2,89";"3,1";"-"
"52";"P5";"26628";"704";"892";"709";"210";"2,6";"0";"-"
"53";"P5";"27544";"916";"470";"381";"165";"3";"3,13";"-"
"1";"P6";"0";"0";"305";"945";"226";"0";"2,98";"-"
"2";"P6";"329";"329";"188";"426";"145";"0";"3,02";"-"
"3";"P6";"540";"211";"798";"278";"107";"0";"3,06";"-"
"4";"P6";"1362";"822";"540";"556";"148";"0";"3";"-"
"5";"P6";"1925";"564";"423";"868";"170";"0";"3,32";"-"
"6";"P6";"2372";"446";"399";"1399";"99";"0";"3,19";"-"
"7";"P6";"2818";"446";"446";"304";"202";"0";"3,22";"-"
"8";"P6";"3287";"470";"517";"528";"239";"0";"3,26";"-"
"9";"P6";"3827";"540";"470";"851";"233";"0";"3,35";"-"
"10";"P6";"4321";"493";"517";"1150";"191";"0";"3,3";"-"
"11";"P6";"4861";"540";"352";"1471";"138";"0";"3,21";"-"
"12";"P6";"5260";"399";"1174";"382";"298";"0";"3,11";"-"
"13";"P6";"6457";"1198";"446";"639";"313";"0";"3,08";"-"
"14";"P6";"6927";"470";"423";"790";"322";"0";"3,11";"-"
"15";"P6";"7373";"446";"1127";"1136";"295";"3,29";"3,16";"-"
"16";"P6";"8524";"1151";"657";"1459";"242";"0";"3,19";"-"
"17";"P6";"9228";"704";"751";"423";"399";"0";"3,38";"-"
"18";"P6";"10003";"775";"634";"783";"375";"0";"3,03";"-"
"19";"P6";"10661";"657";"352";"1115";"356";"3,24";"3,13";"-"
"20";"P6";"11036";"376";"657";"1459";"285";"3,19";"3,03";"-"
"21";"P6";"11741";"704";"1104";"388";"468";"0";"3,08";"-"
"22";"P6";"12868";"1127";"751";"831";"461";"3,16";"3,06";"-"
"23";"P6";"13643";"775";"587";"1159";"448";"3,38";"3,18";"-"
"24";"P6";"14253";"611";"188";"1463";"387";"3,27";"2,95";"-"
"25";"P6";"14488";"235";"164";"413";"532";"0";"3,26";"-"
"26";"P6";"14676";"188";"751";"345";"543";"0";"3,14";"-"
"27";"P6";"15451";"775";"1151";"810";"512";"2,97";"2,89";"-"
"28";"P6";"16625";"1174";"916";"1320";"484";"2,92";"2,78";"-"
"29";"P6";"17564";"939";"164";"1569";"459";"3,03";"2,87";"-"
"30";"P6";"17775";"211";"775";"370";"612";"0";"3,19";"-"
"31";"P6";"18574";"798";"751";"659";"591";"2,97";"2,78";"-"
"32";"P6";"19349";"775";"681";"963";"594";"2,94";"2,81";"-"
"33";"P6";"20053";"704";"540";"1371";"545";"3,02";"2,76";"-"
"34";"P6";"20640";"587";"1010";"372";"674";"0";"2,68";"-"
"35";"P6";"21673";"1033";"657";"829";"639";"2,71";"2,57";"-"
"36";"P6";"22354";"681";"517";"1092";"641";"2,63";"2,42";"-"
"37";"P6";"22894";"540";"634";"1451";"595";"2,6";"2,49";"-"
"38";"P6";"23552";"657";"164";"1615";"565";"0";"2,49";"-"
"39";"P6";"23763";"211";"704";"341";"722";"0";"2,57";"-"
"40";"P6";"24491";"728";"587";"581";"720";"0";"2,57";"-"
"41";"P6";"25102";"611";"634";"943";"706";"2,42";"2,42";"-"
"42";"P6";"25759";"657";"704";"1342";"682";"2,61";"2,47";"-"
"43";"P6";"26510";"751";"587";"362";"777";"0";"2,42";"-"
"44";"P6";"27121";"611";"235";"692";"774";"2,58";"2,55";"-"
"45";"P6";"27379";"258";"704";"859";"772";"0";"2,45";"-"
"46";"P6";"28107";"728";"235";"784";"791";"2,74";"2,74";"-"
"47";"P6";"28365";"258";"517";"1091";"736";"2,82";"2,86";"-"
"48";"P6";"28906";"540";"470";"934";"349";"0";"3";"-"
"1";"P7";"0";"0";"188";"535";"194";"4,19";"4,11";"-"
"2";"P7";"211";"211";"657";"195";"120";"4,04";"3,82";"-"
"3";"P7";"892";"681";"540";"321";"107";"3,99";"3,71";"-"
"4";"P7";"1456";"564";"986";"694";"121";"4,03";"3,85";"-"
"5";"P7";"2466";"1010";"704";"1003";"120";"4,04";"3,98";"-"
"6";"P7";"3311";"845";"164";"1299";"212";"3,87";"3,66";"-"
"7";"P7";"3499";"188";"305";"1407";"96";"3,79";"3,64";"-"
"8";"P7";"3851";"352";"587";"336";"162";"3,67";"3,66";"-"
"9";"P7";"4461";"611";"470";"580";"185";"3,99";"3,74";"-"
"10";"P7";"4955";"493";"564";"901";"190";"3,88";"3,8";"-"
"11";"P7";"5542";"587";"845";"1124";"187";"4,03";"4,07";"-"
"12";"P7";"6504";"963";"939";"1104";"199";"3,96";"3,75";"-"
"13";"P7";"7467";"963";"1104";"1243";"185";"4,03";"3,83";"-"
"14";"P7";"8594";"1127";"141";"1436";"199";"4,11";"4,06";"-"
"15";"P7";"8782";"188";"611";"346";"278";"4,14";"4,04";"-"
"16";"P7";"9416";"634";"869";"665";"267";"3,96";"3,77";"-"
"17";"P7";"10308";"892";"1033";"1154";"272";"3,98";"3,79";"-"
"18";"P7";"11365";"1057";"517";"1483";"266";"4,01";"3,85";"-"
"19";"P7";"11929";"564";"751";"338";"350";"3,93";"3,83";"-"
"20";"P7";"12703";"775";"587";"675";"370";"4,01";"3,69";"-"
"21";"P7";"13455";"751";"235";"943";"422";"3,63";"3,58";"-"
"22";"P7";"13713";"258";"446";"1141";"347";"3,72";"3,53";"-"
"23";"P7";"14183";"470";"798";"1449";"314";"3,66";"3,46";"-"
"24";"P7";"15028";"845";"117";"386";"431";"3,88";"3,91";"-"
"25";"P7";"15169";"141";"587";"290";"410";"3,66";"3,59";"-"
"26";"P7";"15779";"611";"164";"546";"421";"4,04";"3,83";"-"
"27";"P7";"16085";"305";"141";"577";"538";"3,85";"3,69";"-"
"28";"P7";"16249";"164";"728";"837";"444";"3,87";"3,77";"-"
"29";"P7";"17000";"751";"634";"1166";"427";"3,79";"3,67";"-"
"30";"P7";"17658";"657";"164";"1472";"388";"3,74";"3,69";"-"
"31";"P7";"17869";"211";"423";"336";"483";"3,83";"3,98";"-"
"32";"P7";"18315";"446";"1174";"423";"505";"3,98";"3,98";"-"
"33";"P7";"19513";"1198";"892";"851";"505";"3,96";"3,77";"-"
"34";"P7";"20429";"916";"681";"1319";"475";"3,72";"3,55";"-"
"35";"P7";"21133";"704";"1010";"1441";"483";"3,58";"3,4";"-"
"36";"P7";"22190";"1057";"681";"308";"593";"3,8";"3,83";"-"
"37";"P7";"22894";"704";"611";"639";"559";"3,63";"3,48";"-"
"38";"P7";"23528";"634";"1691";"991";"579";"3,66";"3,69";"-"
"39";"P7";"25242";"1714";"611";"1336";"553";"3,64";"3,61";"-"
"40";"P7";"25900";"657";"1010";"395";"624";"3,59";"3,51";"-"
"41";"P7";"26933";"1033";"798";"819";"637";"3,59";"3,34";"-"
"42";"P7";"27755";"822";"470";"1076";"657";"3,63";"3,56";"-"
"43";"P7";"28389";"634";"470";"1394";"675";"3,43";"0";"-"
"44";"P7";"28882";"493";"164";"1500";"637";"3,42";"3,35";"-"
"45";"P7";"29093";"211";"1080";"334";"702";"3,48";"3,55";"-"
"46";"P7";"30197";"1104";"1268";"725";"717";"3,96";"3,75";"-"
"47";"P7";"31488";"1291";"892";"1066";"720";"3,95";"3,66";"-"
"48";"P7";"32404";"916";"798";"1348";"712";"4,03";"3,82";"-"
"49";"P7";"33250";"845";"681";"370";"782";"4,01";"3,75";"-"
"50";"P7";"33954";"704";"493";"798";"781";"3,85";"3,53";"-"
"51";"P7";"34471";"517";"470";"1020";"785";"3,83";"3,59";"-"
"52";"P7";"34964";"493";"1198";"800";"786";"3,71";"3,59";"-"
"53";"P7";"36185";"1221";"822";"1112";"773";"3,69";"3,5";"-"
"1";"P8";"0";"0";"376";"554";"174";"2,76";"2,65";"-"
"2";"P8";"399";"399";"164";"215";"130";"2,82";"2,82";"-"
"3";"P8";"657";"258";"446";"255";"156";"0";"2,66";"-"
"4";"P8";"1127";"470";"305";"491";"176";"3";"2,82";"-"
"5";"P8";"1456";"329";"1080";"833";"209";"3,19";"2,95";"-"
"6";"P8";"2559";"1104";"704";"1310";"144";"3,14";"2,82";"-"
"7";"P8";"3334";"775";"493";"315";"246";"3,03";"2,95";"-"
"8";"P8";"4015";"681";"681";"660";"256";"0";"3,03";"-"
"9";"P8";"4720";"704";"704";"1100";"236";"3,19";"3,03";"-"
"10";"P8";"5448";"728";"587";"1341";"208";"3,03";"2,81";"-"
"11";"P8";"6082";"634";"939";"362";"274";"2,95";"2,81";"-"
"12";"P8";"7044";"963";"822";"623";"336";"2,86";"2,74";"-"
"13";"P8";"7890";"845";"540";"793";"285";"2,86";"2,74";"-"
"14";"P8";"8453";"564";"798";"1202";"293";"3,1";"2,92";"-"
"15";"P8";"9275";"822";"446";"1478";"268";"3,08";"2,81";"-"
"16";"P8";"9768";"493";"587";"294";"366";"3,05";"3";"-"
"17";"P8";"10496";"728";"470";"633";"367";"0";"2,69";"-"
"18";"P8";"10989";"493";"611";"1079";"356";"2,97";"2,81";"-"
"19";"P8";"11623";"634";"540";"1457";"331";"2,82";"2,66";"-"
"20";"P8";"12281";"657";"751";"383";"430";"2,78";"2,68";"-"
"21";"P8";"13056";"775";"470";"662";"445";"3,05";"2,94";"-"
"22";"P8";"13549";"493";"540";"858";"390";"3,05";"2,78";"-"
"23";"P8";"14112";"564";"1174";"1225";"415";"3,05";"2,81";"-"
"24";"P8";"15310";"1198";"258";"1389";"406";"3,14";"2,98";"-"
