"No.";"Name";"Time (ms)";"Timegap (ms)";"Duration";"Gaze X";"Gaze Y";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"AOI"
"1";"P4";"0";"0";"282";"955";"182";"3,98";"3,96";"-"
"2";"P4";"305";"305";"141";"553";"131";"4,07";"4,19";"-"
"3";"P4";"470";"164";"352";"221";"85";"3,83";"3,98";"-"
"4";"P4";"939";"470";"798";"361";"149";"3,77";"3,85";"-"
"5";"P4";"1761";"822";"611";"723";"123";"4,17";"4,12";"-"
"6";"P4";"2395";"634";"446";"1000";"137";"4,14";"4,24";"-"
"7";"P4";"2865";"470";"164";"1372";"125";"4,54";"4,2";"-"
"8";"P4";"3287";"423";"164";"444";"201";"4,11";"4,28";"-"
"9";"P4";"3475";"188";"399";"311";"229";"0";"4,2";"-"
"10";"P4";"3898";"423";"470";"557";"220";"4,35";"4,15";"-"
"11";"P4";"4391";"493";"517";"937";"236";"4,3";"4,27";"-"
"12";"P4";"4931";"540";"681";"1238";"222";"4,11";"4,12";"-"
"13";"P4";"5729";"798";"822";"319";"316";"3,85";"3,98";"-"
"14";"P4";"6575";"845";"1057";"622";"292";"4,22";"4,07";"-"
"15";"P4";"7655";"1080";"188";"922";"379";"4,07";"3,95";"-"
"16";"P4";"7937";"282";"751";"1203";"315";"3,96";"3,93";"-"
"17";"P4";"8712";"775";"305";"1351";"270";"4,11";"3,98";"-"
"18";"P4";"9205";"493";"634";"321";"373";"3,85";"4,03";"-"
"19";"P4";"9862";"657";"845";"587";"346";"4,06";"4,11";"-"
"20";"P4";"10731";"869";"1080";"1097";"344";"4,09";"4,07";"-"
"21";"P4";"11835";"1104";"376";"1369";"333";"3,82";"3,75";"-"
"22";"P4";"12351";"517";"141";"499";"505";"3,64";"3,95";"-"
"23";"P4";"12516";"164";"1127";"351";"405";"3,71";"3,82";"-"
"24";"P4";"13666";"1151";"540";"722";"423";"3,83";"3,9";"-"
"25";"P4";"14230";"564";"1385";"948";"410";"3,59";"3,48";"-"
"26";"P4";"15779";"1550";"329";"1243";"465";"3,79";"3,77";"-"
"27";"P4";"16132";"352";"376";"1420";"393";"3,72";"3,72";"-"
"28";"P4";"16554";"423";"164";"535";"461";"3,8";"3,8";"-"
"29";"P4";"16742";"188";"305";"295";"484";"3,77";"3,98";"-"
"30";"P4";"17071";"329";"540";"620";"485";"3,96";"3,96";"-"
"31";"P4";"17634";"564";"470";"1028";"497";"3,93";"3,85";"-"
"32";"P4";"18268";"634";"376";"1037";"540";"3,85";"3,9";"-"
"33";"P4";"18668";"399";"211";"926";"511";"3,98";"3,98";"-"
"34";"P4";"18902";"235";"446";"1356";"478";"3,98";"3,8";"-"
"35";"P4";"19396";"493";"164";"444";"539";"3,98";"3,98";"-"
"36";"P4";"19583";"188";"352";"403";"563";"3,85";"3,8";"-"
"37";"P4";"19959";"376";"282";"707";"557";"3,82";"3,87";"-"
"38";"P4";"20264";"305";"634";"1142";"552";"3,98";"3,85";"-"
"39";"P4";"21204";"939";"775";"1281";"561";"3,72";"3,72";"-"
"40";"P4";"22002";"798";"141";"1380";"555";"3,93";"3,82";"-"
"41";"P4";"22190";"188";"775";"433";"622";"3,9";"4,06";"-"
"42";"P4";"22988";"798";"892";"1004";"630";"3,85";"3,82";"-"
"43";"P4";"23904";"916";"399";"1328";"618";"3,82";"3,72";"-"
"44";"P4";"24468";"564";"822";"384";"715";"3,63";"3,72";"-"
"45";"P4";"25313";"845";"517";"777";"703";"3,95";"3,83";"-"
"46";"P4";"25853";"540";"376";"1153";"705";"3,98";"3,88";"-"
"47";"P4";"26252";"399";"141";"1334";"708";"3,82";"3,72";"-"
"48";"P4";"26557";"305";"634";"427";"782";"3,69";"3,83";"-"
"49";"P4";"27215";"657";"399";"797";"768";"3,91";"3,91";"-"
"50";"P4";"27638";"423";"446";"1273";"781";"4,06";"3,9";"-"
"51";"P4";"28131";"493";"1151";"452";"846";"3,95";"3,91";"-"
"52";"P4";"29305";"1174";"399";"600";"361";"3,91";"3,85";"-"
"53";"P4";"29727";"423";"399";"779";"191";"4,11";"4,09";"-"
"54";"P4";"30291";"564";"587";"619";"246";"4,36";"4,36";"-"
"1";"P5";"0";"0";"305";"701";"179";"2,9";"3,02";"-"
"2";"P5";"329";"329";"657";"310";"129";"2,81";"2,95";"-"
"3";"P5";"1174";"845";"564";"729";"135";"2,78";"0";"-"
"4";"P5";"1761";"587";"681";"1049";"122";"2,9";"0";"-"
"5";"P5";"2466";"704";"352";"1384";"111";"2,95";"3,11";"-"
"6";"P5";"2865";"399";"258";"334";"182";"2,9";"0";"-"
"7";"P5";"3146";"282";"775";"328";"182";"2,79";"3,16";"-"
"8";"P5";"3945";"798";"493";"628";"225";"2,84";"3,03";"-"
"9";"P5";"4461";"517";"587";"993";"197";"2,92";"0";"-"
"10";"P5";"5072";"611";"423";"1281";"164";"2,9";"2,98";"-"
"11";"P5";"5542";"470";"869";"374";"251";"2,9";"0";"-"
"12";"P5";"6434";"892";"282";"755";"271";"2,87";"3,13";"-"
"13";"P5";"6974";"540";"446";"1143";"293";"2,69";"0";"-"
"14";"P5";"7444";"470";"564";"1372";"246";"2,87";"2,9";"-"
"15";"P5";"8054";"611";"963";"336";"317";"2,98";"3,08";"-"
"16";"P5";"9040";"986";"376";"845";"323";"2,95";"3";"-"
"17";"P5";"9439";"399";"117";"1168";"326";"2,89";"3,06";"-"
"18";"P5";"9651";"211";"282";"1405";"426";"2,79";"0";"-"
"19";"P5";"9956";"305";"352";"1306";"311";"2,9";"0";"-"
"20";"P5";"10473";"517";"751";"331";"393";"2,79";"3,1";"-"
"21";"P5";"11248";"775";"587";"462";"398";"3";"2,98";"-"
"22";"P5";"11858";"611";"775";"934";"397";"2,87";"2,97";"-"
"23";"P5";"12656";"798";"564";"1329";"388";"2,92";"2,87";"-"
"24";"P5";"13267";"611";"446";"353";"453";"2,84";"2,95";"-"
"25";"P5";"13877";"611";"211";"601";"543";"2,65";"0";"-"
"26";"P5";"14112";"235";"493";"947";"494";"2,82";"0";"-"
"27";"P5";"14629";"517";"352";"1260";"474";"2,69";"2,84";"-"
"28";"P5";"15005";"376";"188";"1465";"459";"2,69";"2,89";"-"
"29";"P5";"15239";"235";"681";"356";"530";"2,81";"3,03";"-"
"30";"P5";"15944";"704";"634";"733";"547";"2,81";"3";"-"
