"No.";"Name";"Time (ms)";"Timegap (ms)";"Duration";"Gaze X";"Gaze Y";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"AOI"
"7";"P2";"3757";"493";"211";"1357";"126";"3,06";"2,94";"-"
"8";"P2";"4015";"258";"892";"352";"218";"2,98";"3,1";"-"
"9";"P2";"4931";"916";"493";"668";"252";"2,98";"2,89";"-"
"10";"P2";"5448";"517";"446";"1093";"229";"3,03";"2,94";"-"
"11";"P2";"5917";"470";"611";"1460";"207";"2,9";"2,79";"-"
"12";"P2";"6598";"681";"517";"297";"265";"2,9";"2,87";"-"
"13";"P2";"7138";"540";"611";"679";"303";"2,86";"2,82";"-"
"14";"P2";"7772";"634";"657";"1073";"293";"2,79";"2,71";"-"
"15";"P2";"8453";"681";"611";"1494";"273";"2,79";"2,57";"-"
"16";"P2";"9134";"681";"1057";"307";"382";"2,74";"2,78";"-"
"17";"P2";"10214";"1080";"869";"618";"363";"2,78";"2,78";"-"
"18";"P2";"11107";"892";"728";"1068";"355";"2,9";"2,76";"-"
"19";"P2";"11858";"751";"540";"1444";"346";"2,66";"2,58";"-"
"20";"P2";"12445";"587";"963";"284";"431";"2,73";"2,73";"-"
"21";"P2";"13431";"986";"611";"641";"355";"2,68";"2,69";"-"
"22";"P2";"14089";"657";"587";"1321";"272";"2,9";"2,71";"-"
"23";"P2";"14699";"611";"235";"1076";"305";"2,9";"2,78";"-"
"24";"P2";"14958";"258";"634";"435";"414";"2,9";"2,95";"-"
"25";"P2";"15615";"657";"845";"655";"470";"2,89";"2,92";"-"
"26";"P2";"16484";"869";"540";"1027";"463";"3,02";"2,87";"-"
"27";"P2";"17047";"564";"1432";"1352";"430";"2,78";"2,76";"-"
"28";"P2";"18527";"1479";"141";"598";"489";"2,92";"0";"-"
"29";"P2";"18691";"164";"2066";"353";"500";"2,87";"3";"-"
"30";"P2";"20781";"2090";"681";"730";"508";"2,66";"2,63";"-"
"31";"P2";"21485";"704";"751";"1111";"488";"2,47";"2,41";"-"
"32";"P2";"22260";"775";"822";"1482";"474";"2,41";"2,33";"-"
"33";"P2";"23129";"869";"164";"471";"544";"2,47";"2,65";"-"
"34";"P2";"23317";"188";"517";"334";"543";"2,44";"2,49";"-"
"35";"P2";"23857";"540";"517";"751";"562";"2,61";"2,55";"-"
"36";"P2";"24397";"540";"704";"1130";"569";"0";"2,5";"-"
"37";"P2";"25125";"728";"211";"1425";"534";"2,86";"2,6";"-"
"38";"P2";"25383";"258";"916";"394";"616";"2,63";"2,65";"-"
"39";"P2";"26323";"939";"1104";"863";"642";"2,82";"2,69";"-"
"40";"P2";"27450";"1127";"188";"1157";"658";"2,87";"0";"-"
"41";"P2";"27661";"211";"399";"1478";"638";"2,74";"2,73";"-"
"42";"P2";"28107";"446";"634";"405";"688";"2,61";"2,78";"-"
"43";"P2";"28765";"657";"329";"787";"702";"2,65";"0";"-"
"44";"P2";"29140";"376";"634";"1212";"690";"2,81";"2,47";"-"
"45";"P2";"29798";"657";"282";"1416";"701";"2,63";"2,55";"-"
"46";"P2";"30127";"329";"822";"397";"742";"2,45";"2,5";"-"
"47";"P2";"30972";"845";"681";"795";"762";"2,5";"0";"-"
"48";"P2";"31676";"704";"564";"1064";"757";"2,74";"0";"-"
"1";"P4";"0";"0";"423";"589";"161";"4,24";"4,33";"-"
"2";"P4";"446";"446";"1456";"325";"111";"4,11";"4,24";"-"
"3";"P4";"1925";"1479";"892";"768";"143";"4,24";"4,3";"-"
"4";"P4";"2841";"916";"517";"1129";"142";"4,2";"4,28";"-"
"5";"P4";"3381";"540";"329";"1368";"105";"4,24";"4,11";"-"
"6";"P4";"3851";"470";"141";"1493";"232";"4,07";"4,19";"-"
"7";"P4";"4062";"211";"634";"355";"190";"4,24";"4,28";"-"
"8";"P4";"4720";"657";"517";"330";"191";"3,96";"4,01";"-"
"9";"P4";"5260";"540";"728";"690";"236";"4,27";"4,27";"-"
"10";"P4";"6011";"751";"1080";"1123";"206";"4,28";"4,48";"-"
"11";"P4";"7115";"1104";"540";"1460";"172";"3,96";"3,98";"-"
"12";"P4";"7796";"681";"587";"324";"279";"3,85";"4,09";"-"
"13";"P4";"8406";"611";"657";"743";"282";"3,9";"3,93";"-"
"14";"P4";"9087";"681";"282";"1093";"285";"4,24";"4,17";"-"
"15";"P4";"9393";"305";"517";"1489";"261";"4,11";"4,04";"-"
"16";"P4";"10050";"657";"564";"307";"365";"3,85";"4,09";"-"
"17";"P4";"10637";"587";"493";"667";"359";"4,22";"3,98";"-"
"18";"P4";"11154";"517";"1033";"1057";"354";"4,24";"4,15";"-"
"19";"P4";"12210";"1057";"164";"1371";"339";"4,09";"3,96";"-"
"20";"P4";"12516";"305";"164";"1575";"368";"3,88";"3,85";"-"
"21";"P4";"12750";"235";"164";"380";"395";"3,98";"4,24";"-"
"22";"P4";"12938";"188";"611";"355";"415";"4,06";"4,2";"-"
"23";"P4";"13572";"634";"986";"668";"424";"4,32";"4,36";"-"
"24";"P4";"14582";"1010";"188";"860";"434";"4,12";"3,98";"-"
"25";"P4";"14793";"211";"305";"396";"397";"4,03";"4,15";"-"
"26";"P4";"15239";"446";"587";"1059";"421";"4,11";"4,27";"-"
"27";"P4";"15850";"611";"540";"1406";"392";"3,88";"3,82";"-"
"28";"P4";"16578";"728";"611";"283";"544";"3,59";"3,85";"-"
"29";"P4";"17400";"822";"916";"543";"514";"3,82";"3,88";"-"
"30";"P4";"18339";"939";"704";"898";"487";"3,96";"3,95";"-"
"31";"P4";"19067";"728";"845";"1380";"476";"4,11";"3,98";"-"
"32";"P4";"20217";"1151";"540";"350";"569";"3,69";"3,85";"-"
"33";"P4";"20781";"564";"470";"659";"554";"3,96";"3,98";"-"
"34";"P4";"21274";"493";"470";"1086";"565";"3,99";"3,98";"-"
"35";"P4";"21767";"493";"681";"1404";"584";"3,83";"3,79";"-"
"36";"P4";"22589";"822";"329";"289";"711";"3,72";"3,98";"-"
"37";"P4";"22941";"352";"1362";"435";"619";"3,9";"3,88";"-"
"38";"P4";"24327";"1385";"681";"869";"627";"3,96";"4,01";"-"
"39";"P4";"25031";"704";"470";"1270";"623";"3,85";"3,87";"-"
"40";"P4";"25689";"657";"141";"1596";"688";"3,69";"3,66";"-"
"41";"P4";"25900";"211";"1151";"412";"703";"3,79";"4,06";"-"
"42";"P4";"27074";"1174";"798";"845";"705";"4,09";"4,17";"-"
"43";"P4";"27896";"822";"728";"1359";"688";"3,98";"3,91";"-"
"44";"P4";"28882";"986";"470";"383";"791";"3,59";"3,83";"-"
"45";"P4";"29375";"493";"329";"630";"783";"3,98";"3,95";"-"
"46";"P4";"29751";"376";"352";"1407";"685";"4,03";"3,96";"-"
"47";"P4";"30150";"399";"634";"459";"769";"3,98";"4,25";"-"
"48";"P4";"30807";"657";"587";"830";"774";"3,88";"3,9";"-"
"49";"P4";"31418";"611";"1151";"1088";"725";"3,85";"3,9";"-"
"50";"P4";"32592";"1174";"681";"806";"284";"3,85";"3,88";"-"
"51";"P4";"33297";"704";"258";"754";"191";"3,93";"4,04";"-"
