"No.";"Name";"Time (ms)";"Timegap (ms)";"Duration";"Gaze X";"Gaze Y";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"AOI"
"27";"P8";"19583";"916";"1010";"364";"574";"2,78";"2,73";"-"
"28";"P8";"20617";"1033";"634";"592";"578";"2,98";"2,92";"-"
"29";"P8";"21274";"657";"728";"924";"585";"3,03";"2,79";"-"
"30";"P8";"22025";"751";"728";"1369";"546";"3,06";"2,82";"-"
"31";"P8";"22918";"892";"751";"327";"636";"2,69";"2,76";"-"
"32";"P8";"23693";"775";"657";"693";"654";"2,82";"2,69";"-"
"33";"P8";"24374";"681";"892";"1047";"634";"2,94";"2,73";"-"
"34";"P8";"25289";"916";"1245";"1342";"606";"2,57";"2,39";"-"
"35";"P8";"26581";"1291";"798";"326";"710";"2,78";"2,65";"-"
"36";"P8";"27403";"822";"587";"602";"738";"3,05";"2,89";"-"
"37";"P8";"28342";"939";"986";"763";"727";"2,79";"2,68";"-"
"38";"P8";"29352";"1010";"1080";"1144";"710";"3,05";"2,87";"-"
"39";"P8";"30455";"1104";"141";"1280";"701";"3,08";"2,95";"-"
"40";"P8";"30620";"164";"211";"355";"792";"3,19";"3,13";"-"
"41";"P8";"30854";"235";"1127";"403";"807";"3,13";"3";"-"
"42";"P8";"32005";"1151";"963";"580";"800";"2,9";"2,82";"-"
